index,date,text,text_token,words
117,2020-04-28 00:01:55+00:00,RT @gabicattuzzo: Desculpa o desabafo e pau no cu de quem sai pra dar role na quarentena. Bando de irresponsavel do caralho.,"['desculpa', 'desabafo', 'pau', 'cu', 'sai', 'pra', 'dar', 'role', 'quarentena', 'bando', 'irresponsavel', 'caralho']",desculpa desabafo pau cu sai pra dar role quarentena bando irresponsavel caralho
118,2020-04-28 00:01:55+00:00,RT @viniccius13: Bora pular corda? Melhor exercicio pra fazer em casa nessa quarentena... https://t.co/fe8AHvC2Ho,"['bora', 'pular', 'corda', 'melhor', 'exercicio', 'pra', 'fazer', 'casa', 'nessa', 'quarentena', '...']",bora pular corda melhor exercicio pra fazer casa nessa quarentena ...
119,2020-04-28 00:01:55+00:00,RT @gabrielazevedo: Ninguem e capaz de negar que o isolamento social gera resultado. Ninguem e capaz de negar que ele nao deve durar para s...,"['ninguem', 'capaz', 'negar', 'isolamento', 'social', 'gera', 'resultado', 'ninguem', 'capaz', 'negar', 'nao', 'deve', 'durar', 's', '...']",ninguem capaz negar isolamento social gera resultado ninguem capaz negar nao deve durar s ...
120,2020-04-28 00:01:55+00:00,@_jeancarlos76 @AntunesClauton @robertocabrini @SBTonline Isolamento fake   Jean? Estou no RJ  trabalho diretamente... https://t.co/PfC5u1Ap4i,"['isolamento', 'fake', 'jean', 'rj', 'trabalho', 'diretamente', '...']",isolamento fake jean rj trabalho diretamente ...
121,2020-04-28 00:01:55+00:00,RT @Pedrufala_: Caralho que nervoso.....achei que no final do video ia ve os cara com o caixao,"['caralho', 'nervoso', '...', 'achei', 'final', 'video', 'ia', 've', 'cara', 'caixao']",caralho nervoso ... achei final video ia ve cara caixao
122,2020-04-28 00:01:55+00:00,dificil acompanhar um shipp secreto nessa quarentena ein,"['dificil', 'acompanhar', 'shipp', 'secreto', 'nessa', 'quarentena', 'ein']",dificil acompanhar shipp secreto nessa quarentena ein
123,2020-04-28 00:01:55+00:00,eu conheci pessoas extremamente incriveis nessa quarentena,"['conheci', 'pessoas', 'extremamente', 'incriveis', 'nessa', 'quarentena']",conheci pessoas extremamente incriveis nessa quarentena
124,2020-04-28 00:01:55+00:00,RT @yaya_caastro: O resto empurro com a barriga  agora so um emprego ,"['resto', 'empurro', 'barriga', 'agora', 'so', 'emprego']",resto empurro barriga agora so emprego
125,2020-04-28 00:01:56+00:00,Gente e o cumulo da falta de respeito sair pra se divertir na quarentena  e literalmente olhar pra dor do proximo e... https://t.co/PGA6Pl5oPs,"['gente', 'cumulo', 'falta', 'respeito', 'sair', 'pra', 'divertir', 'quarentena', 'literalmente', 'olhar', 'pra', 'dor', 'proximo', '...']",gente cumulo falta respeito sair pra divertir quarentena literalmente olhar pra dor proximo ...
127,2020-04-28 00:01:56+00:00,RT @MussumAlive: Jovens furam a quarentena pra dar close na internet quando poderiam ajudar os profissionais de saude ficando em casa,"['jovens', 'furam', 'quarentena', 'pra', 'dar', 'close', 'internet', 'poderiam', 'ajudar', 'profissionais', 'saude', 'ficando', 'casa']",jovens furam quarentena pra dar close internet poderiam ajudar profissionais saude ficando casa
128,2020-04-28 00:01:56+00:00,Aula a noite na quarentena ok ja estamos fudidos msm mas aula bioze a noite e apelacao,"['aula', 'noite', 'quarentena', 'ok', 'ja', 'fudidos', 'msm', 'aula', 'bioze', 'noite', 'apelacao']",aula noite quarentena ok ja fudidos msm aula bioze noite apelacao
129,2020-04-28 00:01:56+00:00,RT @foreheadpillar: oi gente eu fiz esses icons de kny na quarentena  as headers estao na thread abaixo https://t.co/3c1cWW1ztr,"['oi', 'gente', 'fiz', 'icons', 'kny', 'quarentena', 'headers', 'estao', 'thread', 'abaixo']",oi gente fiz icons kny quarentena headers estao thread abaixo
130,2020-04-28 00:01:56+00:00,RT @BlitzSpitfire: Dicas do Monge para fazer na Quarentena https://t.co/HQbfXPoSvk,"['dicas', 'monge', 'fazer', 'quarentena']",dicas monge fazer quarentena
131,2020-04-28 00:01:56+00:00,o tanto q eu emagreci na minha pior fase eu ja recuperei puta q pariu q odio vo precisar sofrer mto p ficar gostosa... https://t.co/y9LRKh32wX,"['tanto', 'q', 'emagreci', 'pior', 'fase', 'ja', 'recuperei', 'puta', 'q', 'pariu', 'q', 'odio', 'vo', 'precisar', 'sofrer', 'mto', 'p', 'ficar', 'gostosa', '...']",tanto q emagreci pior fase ja recuperei puta q pariu q odio vo precisar sofrer mto p ficar gostosa ...
133,2020-04-28 00:01:56+00:00,RT @ricardo_destro: os quatro cavaleiros do apocalipse (quarentena) https://t.co/O0K0jYYRWi,"['quatro', 'cavaleiros', 'apocalipse', 'quarentena']",quatro cavaleiros apocalipse quarentena
134,2020-04-28 00:01:57+00:00,a quarentena ta acabando com meu psicologico,"['quarentena', 'ta', 'acabando', 'psicologico']",quarentena ta acabando psicologico
135,2020-04-28 00:01:57+00:00,@pietramotta_ eu to tentando ao maximo me descontruir com isso tb  tentando me aceitar cada vez mais com o corpo at... https://t.co/E4wdrq41BH,"['to', 'tentando', 'maximo', 'descontruir', 'tb', 'tentando', 'aceitar', 'cada', 'vez', 'corpo', 'at', '...']",to tentando maximo descontruir tb tentando aceitar cada vez corpo at ...
136,2020-04-28 00:01:57+00:00,@guilherom quando a quarentena acabar vou pegar o q sobrar do auxilio pra gente fazer nossa proxima tatuagem la viu????,"['quarentena', 'acabar', 'vou', 'pegar', 'q', 'sobrar', 'auxilio', 'pra', 'gente', 'fazer', 'proxima', 'tatuagem', 'la', 'viu']",quarentena acabar vou pegar q sobrar auxilio pra gente fazer proxima tatuagem la viu
137,2020-04-28 00:01:57+00:00,Crlh Kkkkkkkkkk,"['crlh', 'kkkk']",crlh kkkk
138,2020-04-28 00:01:57+00:00,nessa quarentena  eu so queria @SouthPark na @NetflixBrasil ,"['nessa', 'quarentena', 'so', 'queria']",nessa quarentena so queria
139,2020-04-28 00:01:57+00:00,a quarentena foi o empurraozinho que eu precisava pra voltar a fzr atividade fisica,"['quarentena', 'empurraozinho', 'precisava', 'pra', 'voltar', 'fzr', 'atividade', 'fisica']",quarentena empurraozinho precisava pra voltar fzr atividade fisica
140,2020-04-28 00:01:57+00:00,Ha nao kkkkkkkkkkkk pessoal ta e muito loco nessa quarentena,"['ha', 'nao', 'kkk', 'pessoal', 'ta', 'loco', 'nessa', 'quarentena']",ha nao kkk pessoal ta loco nessa quarentena
141,2020-04-28 00:01:58+00:00,Dados sao da Agencia Nacional do Petroleo  Gas Natural e Biocombustiveis (ANP)  referentes a semana de 19 a 25 de a... https://t.co/vLyKFA2WnB,"['dados', 'sao', 'agencia', 'nacional', 'petroleo', 'gas', 'natural', 'biocombustiveis', 'anp', 'referentes', 'semana', '19', '25', '...']",dados sao agencia nacional petroleo gas natural biocombustiveis anp referentes semana 19 25 ...
142,2020-04-28 00:01:58+00:00,RT @Branquinha192: So vc  linda e deliciosa como sempre pra animar minha segunda na quarentena ,"['so', 'vc', 'linda', 'deliciosa', 'sempre', 'pra', 'animar', 'segunda', 'quarentena']",so vc linda deliciosa sempre pra animar segunda quarentena
143,2020-04-28 00:01:58+00:00,RT @lucaspireslimam: EAE SEUS FILHOS DA PUTA FURA QUARENTENA viram a reportagem dos 90 funcionarios do hospital que estao desde o dia 25 de...,"['eae', 'filhos', 'puta', 'fura', 'quarentena', 'viram', 'reportagem', '90', 'funcionarios', 'hospital', 'estao', 'desde', 'dia', '25', '...']",eae filhos puta fura quarentena viram reportagem 90 funcionarios hospital estao desde dia 25 ...
144,2020-04-28 00:01:58+00:00,eu nao to aguentando mais,"['nao', 'to', 'aguentando']",nao to aguentando
146,2020-04-28 00:01:58+00:00,@XboxBR Nesse tempo de quarentena queria que disponibilizasse jogos de esportes gratuitos por tempo limitado. Seria... https://t.co/bje04B3Oxv,"['nesse', 'tempo', 'quarentena', 'queria', 'disponibilizasse', 'jogos', 'esportes', 'gratuitos', 'tempo', 'limitado', '...']",nesse tempo quarentena queria disponibilizasse jogos esportes gratuitos tempo limitado ...
147,2020-04-28 00:01:58+00:00,odeio pensar no que estariamos a fazer se n estivessemos de quarentena pois sei que haveria uma grande chance de ainda estarmos juntos,"['odeio', 'pensar', 'estariamos', 'fazer', 'n', 'estivessemos', 'quarentena', 'pois', 'sei', 'haveria', 'grande', 'chance', 'ainda', 'estarmos', 'juntos']",odeio pensar estariamos fazer n estivessemos quarentena pois sei haveria grande chance ainda estarmos juntos
148,2020-04-28 00:01:58+00:00,Nessa quarentena eu descobri que sei lavar um banheiro melhor do que a funcionaria aqui de casa. https://t.co/T8ZNYK63h2,"['nessa', 'quarentena', 'descobri', 'sei', 'lavar', 'banheiro', 'melhor', 'funcionaria', 'aqui', 'casa']",nessa quarentena descobri sei lavar banheiro melhor funcionaria aqui casa
150,2020-04-28 00:01:58+00:00,Vale ficar meio alcoolatra nessa #quarentena? Vale ne?,"['vale', 'ficar', 'meio', 'alcoolatra', 'nessa', 'quarentena', 'vale', 'ne']",vale ficar meio alcoolatra nessa quarentena vale ne
151,2020-04-28 00:01:58+00:00,RT @rafaorneelas: jesus vcs estao se sentindo feias nessa quarentena tbm? caraca mano eu to me sentindo o proprio filhotinho de cruz credo,"['jesus', 'vcs', 'estao', 'sentindo', 'feias', 'nessa', 'quarentena', 'tbm', 'caraca', 'mano', 'to', 'sentindo', 'proprio', 'filhotinho', 'cruz', 'credo']",jesus vcs estao sentindo feias nessa quarentena tbm caraca mano to sentindo proprio filhotinho cruz credo
152,2020-04-28 00:01:58+00:00,Hoje falei pra duas pessoas terem filhos p me chamarem p ser padrinho  vamo la gente  fe q nessa quarentena vai,"['hoje', 'falei', 'pra', 'duas', 'pessoas', 'terem', 'filhos', 'p', 'chamarem', 'p', 'ser', 'padrinho', 'vamo', 'la', 'gente', 'fe', 'q', 'nessa', 'quarentena', 'vai']",hoje falei pra duas pessoas terem filhos p chamarem p ser padrinho vamo la gente fe q nessa quarentena vai
153,2020-04-28 00:01:59+00:00,RT @euperciu: como explicar o brasil nessa quarentena: https://t.co/g6JOih3pc9,"['explicar', 'brasil', 'nessa', 'quarentena']",explicar brasil nessa quarentena
154,2020-04-28 00:01:59+00:00,E eu que fiz bolo de chocolate pra levar amanha pra loja e nao vou mais trabalhar... Bora comecar mais uma quarente... https://t.co/khr8BzW66Y,"['fiz', 'bolo', 'chocolate', 'pra', 'levar', 'amanha', 'pra', 'loja', 'nao', 'vou', 'trabalhar', '...', 'bora', 'comecar', 'quarente', '...']",fiz bolo chocolate pra levar amanha pra loja nao vou trabalhar ... bora comecar quarente ...
156,2020-04-28 00:01:59+00:00,fui compra um refri..... os vei tudin no bar bebendo as fofoqueira na porta de casa e ta td normal por aqui   n tem... https://t.co/I4TNRHd1Mu,"['compra', 'refri', '...', 'vei', 'tudin', 'bar', 'bebendo', 'fofoqueira', 'porta', 'casa', 'ta', 'td', 'normal', 'aqui', 'n', '...']",compra refri ... vei tudin bar bebendo fofoqueira porta casa ta td normal aqui n ...
157,2020-04-28 00:01:59+00:00,@GoncalvesAyla Kkkkkkkk te pago uma cerveja depois da quarentena Obg[?],"['kkkk', 'pago', 'cerveja', 'quarentena', 'obg']",kkkk pago cerveja quarentena obg
158,2020-04-28 00:01:59+00:00,Quando a quarentena acabar vou sair rasgando meio munto ,"['quarentena', 'acabar', 'vou', 'sair', 'rasgando', 'meio', 'munto']",quarentena acabar vou sair rasgando meio munto
159,2020-04-28 00:01:59+00:00,RT @_sandraribeiro_: Esta quarentena esta-me a fazer perceber tanta coisa,"['quarentena', 'esta-me', 'fazer', 'perceber', 'tanta', 'coisa']",quarentena esta-me fazer perceber tanta coisa
160,2020-04-28 00:01:59+00:00,@lorranemrqss Sdds tbm  essa quarentena ta foda kkkkk,"['sdds', 'tbm', 'quarentena', 'ta', 'foda', 'kkk']",sdds tbm quarentena ta foda kkk
161,2020-04-28 00:01:59+00:00,@DecaBsantos @BlogDoTato67 @jairbolsonaro @RodrigoMaia @MPF_PGR @STF_oficial Sim  propus tendo como inspiracao o ex... https://t.co/8BZ1i4zV3e,"['sim', 'propus', 'tendo', 'inspiracao', 'ex', '...']",sim propus tendo inspiracao ex ...
162,2020-04-28 00:01:59+00:00,RT @C4roljk: A maioria das mulheres estao se depilando com menos frequencia nessa quarentena (por causa d menor contato cm a sociedade) dai...,"['maioria', 'mulheres', 'estao', 'depilando', 'menos', 'frequencia', 'nessa', 'quarentena', 'causa', 'd', 'menor', 'contato', 'cm', 'sociedade', 'dai', '...']",maioria mulheres estao depilando menos frequencia nessa quarentena causa d menor contato cm sociedade dai ...
163,2020-04-28 00:01:57+00:00,Essa rinha de colegio que coisa patetica kkkkkkkkk quarentena vc foi longe demais,"['rinha', 'colegio', 'coisa', 'patetica', 'kkk', 'quarentena', 'vc', 'longe', 'demais']",rinha colegio coisa patetica kkk quarentena vc longe demais
164,2020-04-28 00:01:59+00:00,Sentada  esperando a louca ser lavada sozinha...[?][?] . . Eu e quem? . . : ricardopepefotografo #quarentena... https://t.co/CeEfzEoXSt,"['sentada', 'esperando', 'louca', 'ser', 'lavada', 'sozinha', '...', '. .', '. .', 'ricardopepefotografo', 'quarentena', '...']",sentada esperando louca ser lavada sozinha ... . . . . ricardopepefotografo quarentena ...
166,2020-04-28 00:01:59+00:00,RT @babi: O fandom da Manu cancelando a BRUNA MARQUEZINE que disse que tudo bem se a Thelma ganhar  QUARENTENA POR FAVOR ACABE LOGO tira es...,"['fandom', 'manu', 'cancelando', 'bruna', 'marquezine', 'disse', 'tudo', 'bem', 'thelma', 'ganhar', 'quarentena', 'favor', 'acabe', 'logo', 'tira', 'es', '...']",fandom manu cancelando bruna marquezine disse tudo bem thelma ganhar quarentena favor acabe logo tira es ...
167,2020-04-28 00:02:00+00:00,A vontade de matar so nao eh maior que a saudade verdade seja dita,"['vontade', 'matar', 'so', 'nao', 'eh', 'maior', 'saudade', 'verdade', 'dita']",vontade matar so nao eh maior saudade verdade dita
168,2020-04-28 00:02:00+00:00,Na Toca obvio,"['toca', 'obvio']",toca obvio
169,2020-04-28 00:02:00+00:00,"RT @goulart_lenita: Eu estou tao confusa com a quarentena  que ao inves de ler numa mensagem ""Gloria a Deus"" eu li ""Doria Adeus""  E eu nem...","['tao', 'confusa', 'quarentena', 'inves', 'ler', 'mensagem', 'gloria', 'deus', 'li', 'doria', 'adeus', '...']",tao confusa quarentena inves ler mensagem gloria deus li doria adeus ...
170,2020-04-28 00:02:00+00:00,RT @inesrcardoso20: Semana da queima vai ser o pico de depressao desta quarentena,"['semana', 'queima', 'vai', 'ser', 'pico', 'depressao', 'desta', 'quarentena']",semana queima vai ser pico depressao desta quarentena
171,2020-04-28 00:02:00+00:00,Meu Deus as aracuas que voam aqui perto ja me assustam KKKKKKK ISSO AQUI SERIA FATAL  OLHA O TAMANHO DESSE BICHO. E... https://t.co/Qd0lUCLOjw,"['deus', 'aracuas', 'voam', 'aqui', 'perto', 'ja', 'assustam', 'kkk', 'aqui', 'fatal', 'olha', 'tamanho', 'desse', 'bicho', '...']",deus aracuas voam aqui perto ja assustam kkk aqui fatal olha tamanho desse bicho ...
172,2020-04-28 00:02:00+00:00,RT @clarabecalli: voces tem nocao que era pra quarentena ter acabado dia 6 de abril  mas nao quiseram ficar em casa ai adiaram pro dia 30 d...,"['voces', 'nocao', 'pra', 'quarentena', 'ter', 'acabado', 'dia', '6', 'abril', 'nao', 'quiseram', 'ficar', 'casa', 'ai', 'adiaram', 'pro', 'dia', '30', 'd', '...']",voces nocao pra quarentena ter acabado dia 6 abril nao quiseram ficar casa ai adiaram pro dia 30 d ...
173,2020-04-28 00:02:00+00:00,"RT @AiltonBenedito: Resposta da Suecia ao #coronavirus divide opinioes de cientistas. Olhando de longe  os ""especialistas""  burocratas  jor...","['resposta', 'suecia', 'coronavirus', 'divide', 'opinioes', 'cientistas', 'olhando', 'longe', 'especialistas', 'burocratas', 'jor', '...']",resposta suecia coronavirus divide opinioes cientistas olhando longe especialistas burocratas jor ...
174,2020-04-28 00:01:57+00:00,RT @otakuzinh0: Quem passar por esse tweet e ignorar a bundinha do Shikamaru e mais um mes de quarentena https://t.co/xSl8sy7pYG,"['passar', 'tweet', 'ignorar', 'bundinha', 'shikamaru', 'mes', 'quarentena']",passar tweet ignorar bundinha shikamaru mes quarentena
175,2020-04-28 00:02:00+00:00,RT @pseudobia_: E por isso que denunciar e sim essencial.,"['denunciar', 'sim', 'essencial']",denunciar sim essencial
176,2020-04-28 00:01:59+00:00,"""Na quarentena nao existe bom dia e boa noite  boa tarde pra mim e coisa de vacilao"" kkkkkkkkkkkkkkkkkkkkkk","['quarentena', 'nao', 'existe', 'bom', 'dia', 'boa', 'noite', 'boa', 'tarde', 'pra', 'mim', 'coisa', 'vacilao', 'kkk']",quarentena nao existe bom dia boa noite boa tarde pra mim coisa vacilao kkk
179,2020-04-28 00:02:01+00:00,RT @caarmorodrigues: lembram se quando achavamos que a quarentena iam ser 14 dias? im just ,"['lembram', 'achavamos', 'quarentena', 'iam', 'ser', '14', 'dias', 'im', 'just']",lembram achavamos quarentena iam ser 14 dias im just
180,2020-04-28 00:02:01+00:00,RT @BichinhosFB: Eu indo pro bar ver meus amigos quando acabar a quarentena https://t.co/JYaWzP0nQB,"['indo', 'pro', 'bar', 'ver', 'amigos', 'acabar', 'quarentena']",indo pro bar ver amigos acabar quarentena
182,2020-04-28 00:02:01+00:00,A globo poderia comecar uma nova temporada semana que vem ja que esta quarentena pelo visto vai ate agosto. Usa a m... https://t.co/hFPPweqt0d,"['globo', 'poderia', 'comecar', 'nova', 'temporada', 'semana', 'vem', 'ja', 'quarentena', 'visto', 'vai', 'ate', 'agosto', 'usa', 'm', '...']",globo poderia comecar nova temporada semana vem ja quarentena visto vai ate agosto usa m ...
183,2020-04-28 00:02:01+00:00,eu indo no centro pra fazer absolutamente nada depois que a quarentena acabar https://t.co/tAHyLg7v7k,"['indo', 'centro', 'pra', 'fazer', 'absolutamente', 'nada', 'quarentena', 'acabar']",indo centro pra fazer absolutamente nada quarentena acabar
185,2020-04-28 00:02:01+00:00,Quarentena me tira essa vontade absurda de formar familia com uma mulher linda que me ama  e ter tres filhos e dois... https://t.co/ml2CyTq3I7,"['quarentena', 'tira', 'vontade', 'absurda', 'formar', 'familia', 'mulher', 'linda', 'ama', 'ter', 'tres', 'filhos', 'dois', '...']",quarentena tira vontade absurda formar familia mulher linda ama ter tres filhos dois ...
187,2020-04-28 00:02:01+00:00,@nubank Quitaria minha divida com o nubank e guardaria ne.... quando a quarentena acabasse eu ia viajar rs,"['quitaria', 'divida', 'nubank', 'guardaria', 'ne', '...', 'quarentena', 'acabasse', 'ia', 'viajar', 'rs']",quitaria divida nubank guardaria ne ... quarentena acabasse ia viajar rs
188,2020-04-28 00:02:01+00:00,Ades&amp;atilde;o ao isolamento social cai em 22 dos 27 estados antes de governadores afrouxarem quarentena... https://t.co/6QuA65B3ga,"['ades', 'atilde', 'isolamento', 'social', 'cai', '22', '27', 'estados', 'antes', 'governadores', 'afrouxarem', 'quarentena', '...']",ades atilde isolamento social cai 22 27 estados antes governadores afrouxarem quarentena ...
189,2020-04-28 00:02:02+00:00,nessa quarentena eu ando me irritando mais ao entrar nas redes sociais. tipo entro e vejo gente fazendo piada gente... https://t.co/DVhAXRo7Gp,"['nessa', 'quarentena', 'ando', 'irritando', 'entrar', 'redes', 'sociais', 'tipo', 'entro', 'vejo', 'gente', 'fazendo', 'piada', 'gente', '...']",nessa quarentena ando irritando entrar redes sociais tipo entro vejo gente fazendo piada gente ...
