date,text
Tue Apr 28 00:02:03 +0000 2020,A namorada odeia filmes de heroi  entao aproveitei a quarentena e fiz ela assistir todos os filmes da Marvel.   Ela... https://t.co/3e70TBsmha
Tue Apr 28 00:02:03 +0000 2020,RT @otakuzinh0: Quarentena dia ???: eu me tornei o Naruto https://t.co/1ZozBA8Dgn
Tue Apr 28 00:02:03 +0000 2020,Quarentena e eu assim (a franja deveria estar igual a do piu piu maromba) https://t.co/HFzECkT70b
Tue Apr 28 00:02:03 +0000 2020,Eu sendo humilhada no futebol pela cremosa futuramente
Tue Apr 28 00:02:03 +0000 2020,Ultimos lugares que voce foi antes da quarentena  Ultima praia: Itacoatiara  Ultimo onibus que pegou: OC3  Ultima p... https://t.co/8OGLE57sCu
Tue Apr 28 00:02:04 +0000 2020,RT @iloveanimaisof: Eu o tempo inteiro nessa quarentena  https://t.co/SENJ4uDSYb
Tue Apr 28 00:02:04 +0000 2020,RT @marisartori_: dia 39 de quarentena eu pintei o @BabuSantana https://t.co/aw4rmEzz0y
Tue Apr 28 00:02:04 +0000 2020,@JhenieKetlyn A falta do que fazer nessa quarentena kkkk
Tue Apr 28 00:02:04 +0000 2020,RT @djoss35wenny: Inicio da quarentena / 2 meses depois
Tue Apr 28 00:02:04 +0000 2020,RT @bruninh38660819: E ae rapaziada escolhem fuder ou se fudido nessa quarentena https://t.co/rN7LEYDBV8
Tue Apr 28 00:02:04 +0000 2020,RT @mulherqueopina: Influenciadores como a Pugliesi ganham dinheiro expondo rotina. Para que milhoes assistam a rotina deve ser de causar d...
Tue Apr 28 00:02:04 +0000 2020,RT @alvxaro: @virgfonseca nossa se for trolagem eu furo a quarentena so ir na casa de vcs pra dar 2 tapa na cara de cada um
Tue Apr 28 00:02:05 +0000 2020,"RT @jvbessa: Quando voce ve pessoas com 46  48 anos de idade dizendo que custou uma pandemia para ""descobrir que sabe cozinhar  lavar e pas..."
Tue Apr 28 00:02:05 +0000 2020,oi Deus so eu dnv  quando essa quarentena acabar me permita ir em um show dele   Amem.
Tue Apr 28 00:02:05 +0000 2020,RT @djoss35wenny: Inicio da quarentena / 2 meses depois
Tue Apr 28 00:02:05 +0000 2020,Quando vc tem varias ideias artisticas para fazer nessa quarentena porem as lojas q vc precisa ir p comprar n estao abertas.. tururu
Tue Apr 28 00:02:05 +0000 2020,RT @FlavyaPereira: Faz TRES MESES que a OMS diz: isolamento social. Evite aglomeracoes  evite contato  nao saia  se puder. Mas tem formador...
Tue Apr 28 00:02:05 +0000 2020,se eu fizer uma grande quantidade de trabalhos e o semestre for suspenso depois disso irei buscar justica com as pr... https://t.co/LezCMvHPUb
Tue Apr 28 00:02:05 +0000 2020,@fatzinn SAUDADESS   vem me ver depois da quarentena  so eu que vou p ai
Tue Apr 28 00:02:05 +0000 2020,RT @pedro_varelas: A quarentena ja tirou parte do meu bem-estar psicologico e vcs querem tirar-me o resto
Tue Apr 28 00:02:05 +0000 2020,RT @VitorMendes159: Essa quarentena ta me fazendo enjoar do celular
Tue Apr 28 00:02:05 +0000 2020,RT @leochaves_99: Salv familia  sou tatuador aq em BH e vim pedir a ajuda de vcs aq p compartilhar meu trabalho  dando uma agitada nas rede...
Tue Apr 28 00:02:06 +0000 2020,GENTE EU TO ROXA DE VERGONHA ELA ME CHAMANDO PRA COMER DEPOIS DA QUARENTENA AMO MINHA SOGRA ELA E UM AMORRRR
Tue Apr 28 00:02:06 +0000 2020,eu achava que a quarentena ia ser uma boa jornada de autoconhecimento mas a cada dia que passa eu me odeio mais e p... https://t.co/zELwb7YWsi
Tue Apr 28 00:02:06 +0000 2020,RT @juaopauIo: naum fiquem triste por estarem semdo inuteis na quarentena eu to desde q nasci
Tue Apr 28 00:02:06 +0000 2020,RT @iloveanimaisof: Eu o tempo inteiro nessa quarentena  https://t.co/SENJ4uDSYb
Tue Apr 28 00:02:06 +0000 2020,@shalashaskaaaaa quem respeita a quarentena rs
Tue Apr 28 00:02:06 +0000 2020,Twitch tens sido a minha melhor amiga nesta quarentena 
Tue Apr 28 00:02:06 +0000 2020,"RT @cinefilo_K: ""vou deixar de te seguir pq vc e futil e ta acompanhando o BBB""  baby.... a gente ta de quarentena. tamo acompanhando ate l..."
Tue Apr 28 00:02:06 +0000 2020,Quarentena dia 3759  #DontRushChallenege  https://t.co/2qZV08nogz
Tue Apr 28 00:02:06 +0000 2020,RT @marcomerlo2002: Quarentena vem forte... https://t.co/rKbMK7qvVk
Tue Apr 28 00:02:06 +0000 2020,RT @otakuzinh0: Quarentena dia ???: eu me tornei o Naruto https://t.co/1ZozBA8Dgn
Tue Apr 28 00:02:07 +0000 2020,meu celular estragando em plena quarentena 
Tue Apr 28 00:02:07 +0000 2020,RT @chrismaiaa_: Eu sobre qualquer assunto da faculdade nessa quarentena...
Tue Apr 28 00:02:07 +0000 2020,RT @_carolrrocha: eu me sinto uma otaria respeitando o isolamento juro
Tue Apr 28 00:02:07 +0000 2020,RT @____Srkv: Acabando a quarentena so quero um emprego meu Deus por favor UM EMPREGO 
Tue Apr 28 00:02:07 +0000 2020,quando acabar a quarentena eu vou fazer minhas tatuagens e recolocar meus piercings do mamilo e isso
Tue Apr 28 00:02:07 +0000 2020,tentando entender como eu emagreci 4 quilos nessa quarentena se eu so como
Tue Apr 28 00:02:07 +0000 2020,so te falo uma coisa meus pesames se apaixonar hj em dia e pedir pra tomar no cu eu vejo por mim -- ta foda a saudad... https://t.co/MIfjYyV75E
Tue Apr 28 00:02:07 +0000 2020,[27/4 21:01] Gustavo Campos: Acabar essa quarentena vou te visitar [27/4 21:01] Erick Irmao: Acho bom [27/4 21:01]... https://t.co/cvRYFJ9mRx
Tue Apr 28 00:02:07 +0000 2020,psicologicamente hoje tem sido o pior momento da minha quarentena
Tue Apr 28 00:02:08 +0000 2020,meu cabelo ta fei quero fura a quarentena pra corta
Tue Apr 28 00:02:08 +0000 2020,A Toca  SEM SOMBRAS DE DUVIDAS!!!
Tue Apr 28 00:02:08 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital https://t.co/xhgaoVcJjZ
Tue Apr 28 00:02:08 +0000 2020,@candymel nossa sim! Eu sempre troquei facil uma cervejada pela minha casa. Kkkkkkkkk inclusive lindando muito q be... https://t.co/kOXVvk6HDo
Tue Apr 28 00:02:08 +0000 2020,RT @rita_mrodrigues: quarentena: a eu: https://t.co/hjQY6sQil9
Tue Apr 28 00:02:08 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:02:08 +0000 2020,@gl_ramoss E vamos de mais um ano de quarentena kkkkkkkkkkkkkkkkkkkk
Tue Apr 28 00:02:08 +0000 2020,RT @lacasadepapelbr: Primeiro role pos quarentena vai ser disso pra pior.  https://t.co/RPtY6fQWIs
Tue Apr 28 00:02:09 +0000 2020,@baddiemartye @pxx_natalia  parece quem nessa quarentena??????
Tue Apr 28 00:02:09 +0000 2020,Como parar de engordar na quarentena  Pesquisar
Tue Apr 28 00:02:09 +0000 2020,RT @iloveanimaisof: Eu o tempo inteiro nessa quarentena  https://t.co/SENJ4uDSYb
Tue Apr 28 00:02:09 +0000 2020,primeiro q quem ta postando no grupo do CAU durante essa quarentena ja devia ter levado ban
Tue Apr 28 00:02:09 +0000 2020,RT @C4roljk: A maioria das mulheres estao se depilando com menos frequencia nessa quarentena (por causa d menor contato cm a sociedade) dai...
Tue Apr 28 00:02:09 +0000 2020,meu niver chegando e essa quarentena n acaba..
Tue Apr 28 00:02:09 +0000 2020,alguem me recomenda um livro MUITO bom pra mim ler pf preciso de alguma coisa pra fazer nessa quarentena
Tue Apr 28 00:02:09 +0000 2020,RT @Cecilia_oliver_: Nossa  eu ja tenho tanto role marcado dps dessa quarentena mds q to ate com medo
Tue Apr 28 00:02:09 +0000 2020,RT @musoverao: konai - te vi furando a quarentena ontem
Tue Apr 28 00:02:09 +0000 2020,Vou virar rata de academia  tomar bomba  so saio de la qnd for a proxima menina Gracyanne
Tue Apr 28 00:02:09 +0000 2020,Amei esse video. E da prefeitura de Teresina. Sera que a juiza ja  assistiu?
Tue Apr 28 00:02:09 +0000 2020,Tomando uns latoes e so sei sentir sdds de ficar mais louco q a loucura  acaba quarentena
Tue Apr 28 00:02:10 +0000 2020,@mynameiswithTH ta  se a quarentena tiver acabado  vamo assistir netflix e comer lanches 
Tue Apr 28 00:02:10 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:02:10 +0000 2020,nicki minaj &amp; cardi b ambas em hiatus + quarentena so faltava as fanbase se comendo mesmo https://t.co/LRKDYiA7QY
Tue Apr 28 00:02:10 +0000 2020,Meu pai nao sai de casa desde o inicio da quarentena  pra NADA. E ta com suspeita de Covid. Nao vi ninguem pergunta... https://t.co/asDiMZilXv
Tue Apr 28 00:02:10 +0000 2020,RT @djoss35wenny: Inicio da quarentena / 2 meses depois
Tue Apr 28 00:02:10 +0000 2020,Tive a sorte de inciar a quarentena perto de pessoas que amo  cuidando e sendo cuidada! Valorizem muito se puderem ter isso sempre. Muito.
Tue Apr 28 00:02:10 +0000 2020,@DamaresAlves esta acabando o mes da conscientizacao e respeito ao autista e nao se ve nada na midia a respeito. Da... https://t.co/Q8kAdHcPih
Tue Apr 28 00:02:10 +0000 2020,RT @JefinhoMenes: Mano isso aqui e um tapa na cara.  Faz uma semana que nao atualizam o boletim epidemiologico.  Nao tem plano de quarenten...
Tue Apr 28 00:02:11 +0000 2020,descobri meu talento nessa quarentena = COZINHAR  to dando aulas na cozinha kkkkkkk tmlccc
Tue Apr 28 00:02:11 +0000 2020,RT @_carolrrocha: eu me sinto uma otaria respeitando o isolamento juro
Tue Apr 28 00:02:11 +0000 2020,"RT @dinotv: - Eu acredito SIM que as vendas serao impactadas mas nao pelos vazamentos e sim pela quarentena  a ""compra espontanea"" e respon..."
Tue Apr 28 00:02:11 +0000 2020,RT @disturbedexol: *por do sol la e bonito sempre* fora da quarentena: ninguem vai na quarentena: a barra inteira vai
Tue Apr 28 00:02:11 +0000 2020,quarentena e tbt todo dia https://t.co/4BhYoHUmEy
Tue Apr 28 00:02:11 +0000 2020,RT @falsinana: jovens furam quarentena e fazem barulho na porta de hospital
Tue Apr 28 00:02:11 +0000 2020,ana descreveu o que eu sinto/sofro tao claramente
Tue Apr 28 00:02:11 +0000 2020,quarentena fazendo eu perceber mais uns 50 defeitos q eu n sabia q tinha
Tue Apr 28 00:02:11 +0000 2020,RT @lucaspireslimam: EAE SEUS FILHOS DA PUTA FURA QUARENTENA viram a reportagem dos 90 funcionarios do hospital que estao desde o dia 25 de...
Tue Apr 28 00:02:12 +0000 2020,O que eu nao cozinho durante o ano  to cozinhando nessa quarentena
Tue Apr 28 00:02:12 +0000 2020,RT @marciarebeca: Manaus. Apos 12h de plantao  cobrindo 2 UTIs (sozinha)  e Mesmo protegida com EPIs comprados por ela (que custaram mais q...
Tue Apr 28 00:02:12 +0000 2020,@stefanozin19 oloco pae nem e isso  e pq no filme todos os dias da mina sao iguais  o que tambem esta acontecendo comigo nessa quarentena
Tue Apr 28 00:02:12 +0000 2020,RT @iloveanimaisof: Eu o tempo inteiro nessa quarentena  https://t.co/SENJ4uDSYb
Tue Apr 28 00:02:12 +0000 2020,RT @iloveanimaisof: Eu o tempo inteiro nessa quarentena  https://t.co/SENJ4uDSYb
Tue Apr 28 00:02:12 +0000 2020,RT @_carolrrocha: eu me sinto uma otaria respeitando o isolamento juro
Tue Apr 28 00:02:12 +0000 2020,RT @beruta: Qual o lugar que voce sonha em ir quando a quarentena acabar?  #FiqueEmCasa
Tue Apr 28 00:02:12 +0000 2020,RT @juaopauIo: naum fiquem triste por estarem semdo inuteis na quarentena eu to desde q nasci
Tue Apr 28 00:02:12 +0000 2020,RT @C4roljk: A maioria das mulheres estao se depilando com menos frequencia nessa quarentena (por causa d menor contato cm a sociedade) dai...
Tue Apr 28 00:02:12 +0000 2020,a maioriiaaaaaaaaaaaa  achando q casa do namorado e quarentena kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
Tue Apr 28 00:02:12 +0000 2020,@maldedoce @loureiro_vic06 pse  sao essas pessoas que morrem pra salvar quem da resenha e fura a quarentena  Patrick.
Tue Apr 28 00:02:12 +0000 2020,RT @luscas: dia sei la qual da quarentena.. vejo coisas onde nao tem https://t.co/UYBBnqo5l9
Tue Apr 28 00:02:12 +0000 2020,Nao preciso estar de Quarentena pra ver.
Tue Apr 28 00:02:12 +0000 2020,RT @_carolrrocha: eu me sinto uma otaria respeitando o isolamento juro
Tue Apr 28 00:02:12 +0000 2020,RT @twois_: essa quarentena ta fudendo minha coluna a pessoa ta sempre deitada toda torta
Tue Apr 28 00:02:13 +0000 2020,RT @____Srkv: Acabando a quarentena so quero um emprego meu Deus por favor UM EMPREGO 
Tue Apr 28 00:02:13 +0000 2020,RT @_sandraribeiro_: Esta quarentena esta-me a fazer perceber tanta coisa
Tue Apr 28 00:02:13 +0000 2020,RT @____Srkv: Acabando a quarentena so quero um emprego meu Deus por favor UM EMPREGO 
Tue Apr 28 00:02:13 +0000 2020,um geminiano  uma sagitariana e uma libriana 
Tue Apr 28 00:02:13 +0000 2020,"RT @taisdeverdade: Joao Vicente ao me ouvir dizer ""nessa quarentena: ""Mamae  nao fala nessa quarentena  fala na quarentena. Se vc falar nes..."
Tue Apr 28 00:02:14 +0000 2020,RT @iloveanimaisof: Eu o tempo inteiro nessa quarentena  https://t.co/SENJ4uDSYb
Tue Apr 28 00:02:14 +0000 2020,@seokjindancer Isso e literalmente o auge da quarentena
Tue Apr 28 00:02:14 +0000 2020,RT @Bru_Lok: Vou virar rata de academia  tomar bomba  so saio de la qnd for a proxima menina Gracyanne https://t.co/93uqhj1pqg
Tue Apr 28 00:02:14 +0000 2020,RT @OhQueSaude: Voce esta ai  super protegido  seguindo os conselhos da OMS  que incluem obedecer a quarentena e lavar as maos frequentemen...
Tue Apr 28 00:02:14 +0000 2020,RT @OficialCorredor: quarentena tudo bem  a gente vai acostumando   mas eu nao AGUENTO + ficar sem futebol serio
Tue Apr 28 00:02:14 +0000 2020,So queria flertar c alguem durante a Quarentena
Tue Apr 28 00:02:14 +0000 2020,"@celsoportiolli Pedi uma robo erotica do Japao e ela ficou na alfandega de ""quarentena""! Parece que estava espirran... https://t.co/ThIGCz2iSD"
Tue Apr 28 00:02:15 +0000 2020,ta triste de ver gnt apoiando o fim do isolamento  e dever do estado amparar quando acontece esse tipo de calamidad... https://t.co/uosh7uL4Th
Tue Apr 28 00:02:15 +0000 2020,Hoje eu percebi o porque de estar emagrecendo tanto na quarentena. Simplesmente nao sinto fome e acabo fazendo 2 refeicoes no dia.
Tue Apr 28 00:02:15 +0000 2020,RT @lhepuxa: Adoco da quarentena  https://t.co/LYOFFdfB0t
Tue Apr 28 00:02:15 +0000 2020,as vezes eu quebro minha quarentena p viver momentos de amor mas n publicarei nada aqui para n ser julgado
Tue Apr 28 00:02:15 +0000 2020,RT @potterish: Onde voce passaria sua quarentena? https://t.co/QJKyeILwDq
Tue Apr 28 00:02:15 +0000 2020,Ela me demora a responde ate na quarentena sera que ta ruim? Kkkkk
Tue Apr 28 00:02:15 +0000 2020,hoje  certamente foi um dos dias mais legais da quarentena:))))
Tue Apr 28 00:02:16 +0000 2020,Para melhorar a quarentena e a interacao aqui em casa  a televisao pifou
Tue Apr 28 00:02:16 +0000 2020,RT @GFiuza_Oficial: E Mandetta exonerou a vergonha na cara ao sair abracando seus puxa-sacos sem mascara em ambiente fechado e aglomerado d...
Tue Apr 28 00:02:16 +0000 2020,Sobre o nao isolamento e suas consequencias eu fico oscilando entre o desespero  a aceitacao  a ira  mas JAMAIS negacao.
Tue Apr 28 00:02:16 +0000 2020,eu ja era bem cuidadosa com minha pele e cabelo antes mas essa quarentena me deixou ainda mais incrivel
Tue Apr 28 00:02:16 +0000 2020,Marcelinho voltou em grande estilo  Obrigada por salvar a quarentena @erikgustavo https://t.co/KJU816W3wr
Tue Apr 28 00:02:16 +0000 2020,RT @_sandraribeiro_: Esta quarentena esta-me a fazer perceber tanta coisa
Tue Apr 28 00:02:17 +0000 2020,teve uns dias dessa quarentena eu tava desesperada por make e fiz uns dois dias seguidos  hj quando eu penso em faz... https://t.co/0ZikLeodIG
Tue Apr 28 00:02:17 +0000 2020,Meu Deus! Estamos perdidos no Rio de Janeiro. Quase ninguem consegue mais hospital.  O que sao esses conteineres?... https://t.co/MZ3KRUCoL3
Tue Apr 28 00:02:17 +0000 2020,RT @fannREFORMED: Ben Affleck as Eu nas fases da quarentena https://t.co/swloX2kqeb
Tue Apr 28 00:02:17 +0000 2020,RT @uborajun: a quarentena ressignificou o sentido de se sentir otario  toda vez que vou ao mercado e vejo o povo vivendo normal ou os stor...
Tue Apr 28 00:02:17 +0000 2020,RT @cardosolariss: So queria que essa quarentena tivesse acontecido depois que eu ja estivesse na minha casa
Tue Apr 28 00:02:17 +0000 2020,RT @g1rio: Isolamento social no RJ cai de 70% para 50% em um mes e todos leitos de UTI na rede municipal estao ocupados https://t.co/64DRbK...
Tue Apr 28 00:02:17 +0000 2020,RT @guerrini_02: e so aceitar (culpa da quarentena) https://t.co/4yDHByNRPL
Tue Apr 28 00:02:17 +0000 2020,Quero q a quarentena acabe p eu fazer isso no meu cabelo https://t.co/773JXsIQRa
Tue Apr 28 00:02:18 +0000 2020,hoje foi o dia mais produtivo da minha quarentena inteira
Tue Apr 28 00:02:18 +0000 2020,RT @alvxaro: @virgfonseca nossa se for trolagem eu furo a quarentena so ir na casa de vcs pra dar 2 tapa na cara de cada um
Tue Apr 28 00:02:18 +0000 2020,RT @pretaglamurosa: dps da quarentena  quero
Tue Apr 28 00:02:18 +0000 2020,@marixbade o q a quarentena nao faz com as pessoas
Tue Apr 28 00:02:18 +0000 2020,RT @otakuzinh0: Quarentena dia ???: eu me tornei o Naruto https://t.co/1ZozBA8Dgn
Tue Apr 28 00:02:18 +0000 2020,RT @luscas: dia sei la qual da quarentena.. vejo coisas onde nao tem https://t.co/UYBBnqo5l9
Tue Apr 28 00:02:18 +0000 2020,Nao e so Portugal que esta em quarentena  o pais pode ter muito bem as coisas calmas ate ao verao mas duvido que ou... https://t.co/w3gg3kLvYe
Tue Apr 28 00:02:18 +0000 2020,BBB foi chato p vc e ta feliz q vai acabar? Poxa q pena serzinho iluminado  pq eu achei topper  alem da distracao n... https://t.co/fTN2VWuNNm
Tue Apr 28 00:02:18 +0000 2020,queria passar a quarentena e o resto da minha vida sozinha numa casa
Tue Apr 28 00:02:18 +0000 2020,@jullyrabalisa eu acho o contrario sabe... te acho extremamente gostosa e te convido a beijar a minha boca no fim da quarentena
Tue Apr 28 00:02:18 +0000 2020,RT @_carolrrocha: eu me sinto uma otaria respeitando o isolamento juro
Tue Apr 28 00:02:18 +0000 2020,RT @babi: O fandom da Manu cancelando a BRUNA MARQUEZINE que disse que tudo bem se a Thelma ganhar  QUARENTENA POR FAVOR ACABE LOGO tira es...
Tue Apr 28 00:02:19 +0000 2020,Q SACOOOOOOOO QUARENTENA DO CARALHO PREFIRO QND N TINHA PQ EU N PENSAVA TANTO QNT TO PENSANDO AGORA
Tue Apr 28 00:02:19 +0000 2020,feliz deve ta e quem namora nessa quarentena  ficar de love o dia todo
Tue Apr 28 00:02:19 +0000 2020,RT @LeonardoCSReis: @brenitude vamo ta assim quando acabar a quarentena pfv https://t.co/lY5LqaSBbO
Tue Apr 28 00:02:19 +0000 2020,RT @clarafittel: to com medo pra caralho dessa quarentena durar o ano todo
Tue Apr 28 00:02:19 +0000 2020,@crvg_8 Quando acabar a quarentena  prepara o figado  vai ter festa ate segunda
Tue Apr 28 00:02:19 +0000 2020,RT @Frazoniss: Enquanto tivermos de quarentena  voces vao ter q me aguentar fazendo esse tipo de besteirouww  https://t.co/AlgIHea85I
Tue Apr 28 00:02:20 +0000 2020,RT @eirasyuri: Pesquisa da ESPM Rio constatou chope gelado (46%) e a maior saudade do carioca  https://t.co/rLQVEaVJrs
Tue Apr 28 00:02:20 +0000 2020,RT @sweIikecandy: | drive com alguns livros que eu tenho no meu celular para ler nessa quarentena https://t.co/WsRWa2Ozwu
Tue Apr 28 00:02:20 +0000 2020,RT @iloveanimaisof: Eu o tempo inteiro nessa quarentena  https://t.co/SENJ4uDSYb
Tue Apr 28 00:02:20 +0000 2020,Quando a quarentena acabar eu quero ir ao aquario 
Tue Apr 28 00:02:20 +0000 2020,RT @brumillamoments: Brumilla fazendo nossa quarentena ser melhor hahahahah https://t.co/2w4V1TgWuc
Tue Apr 28 00:02:21 +0000 2020,julia sendo desastrada pela 84793482938679 vez nessa quarentena
Tue Apr 28 00:02:21 +0000 2020,RT @avagardi: as vezes duvido sair solida dessa quarentena. https://t.co/lUArnRFVry
Tue Apr 28 00:02:21 +0000 2020,Era so um acai agora com as meninas que eu gosto na praca da Coabe  acaba logo quarentena. @ssvdsm  @santos_daline
Tue Apr 28 00:02:21 +0000 2020,@suitsdonna Kkkkkkk respeita meu isolamento social ne Lov u [?]
Tue Apr 28 00:02:21 +0000 2020,RT @juaopauIo: naum fiquem triste por estarem semdo inuteis na quarentena eu to desde q nasci
